id,replyCount,likeCount,publishedAt,authorName,text,authorChannelId,authorChannelUrl,isReply,isReplyTo,isReplyToName
UgxFvgoBb4Ky7dpNAgl4AaABAg,14,209,"2024-06-09 21:28:02",@MBLiveTV,"Venha pro canal de Lives! Inscreva-se já!",UCZYyHef3eBoBEztAOY_Fe_g,http://www.youtube.com/@MBLiveTV,0,,
UgxFvgoBb4Ky7dpNAgl4AaABAg.A4U8weAq6z1A4UBIqlDE4S,,7,"2024-06-09 21:48:40",@cosmicparsec9463,"Cês tem muito canal, bicho. Dá pra acompanhar todos não. Abraços.",UCW7ExFp8d-M11cD1_CGLC3g,http://www.youtube.com/@cosmicparsec9463,1,UgxFvgoBb4Ky7dpNAgl4AaABAg,@MBLiveTV
UgxFvgoBb4Ky7dpNAgl4AaABAg.A4U8weAq6z1A4UC76E72Rf,,5,"2024-06-09 21:55:48",@marceligastaldi9752,"Adoro vocês, estou assistindo ansiosa pra saber das próximas série.",UCSfq20gouwqneLnYwO_-o2Q,http://www.youtube.com/@marceligastaldi9752,1,UgxFvgoBb4Ky7dpNAgl4AaABAg,@MBLiveTV
UgxFvgoBb4Ky7dpNAgl4AaABAg.A4U8weAq6z1A4UO9bCZPox,,1,"2024-06-09 23:41:00",@HISNEY00,"MBL TEM NOVO BOZO, PABLO BOÇAL",UCXlteZpVJ2FQzN1b4xdN1GA,http://www.youtube.com/@HISNEY00,1,UgxFvgoBb4Ky7dpNAgl4AaABAg,@MBLiveTV
UgxFvgoBb4Ky7dpNAgl4AaABAg.A4U8weAq6z1A4UPO97oRLo,,2,"2024-06-09 23:51:44",@MatheusAlmeida-xs7bt,"​@@HISNEY00Deus é mais. Sai daí seu maluco",UCyj8uXBsK8eOh289oEbsh9Q,http://www.youtube.com/@MatheusAlmeida-xs7bt,1,UgxFvgoBb4Ky7dpNAgl4AaABAg,@MBLiveTV
UgxFvgoBb4Ky7dpNAgl4AaABAg.A4U8weAq6z1A4UfcM082bp,,0,"2024-06-10 02:22:21",@verdadedolorida-nf4ff,"poxa MBL, n fique com medo de falar a verdade, esse cara é um homem de peruca!!!! pode falar, tudo mundo vai apoiar vcs",UCspJi-cll2485xqTGRzflfg,http://www.youtube.com/@verdadedolorida-nf4ff,1,UgxFvgoBb4Ky7dpNAgl4AaABAg,@MBLiveTV
UgxFvgoBb4Ky7dpNAgl4AaABAg.A4U8weAq6z1A4VDMm4kE2B,,0,"2024-06-10 07:25:55",@spiderm4n,"@@HISNEY00 ??? assiste as lives que vc vai ver que está totalmente errado huahuauh",UCjhX5vbRT0uvBISmWmv6W_g,http://www.youtube.com/@spiderm4n,1,UgxFvgoBb4Ky7dpNAgl4AaABAg,@MBLiveTV
UgxFvgoBb4Ky7dpNAgl4AaABAg.A4U8weAq6z1A4V_D2_h4p6,,0,"2024-06-10 10:45:35",@diegoaugusto6598,"A deputada Julia Zanatta ele perdeu a chence de dar uma esculachada na ERIKA ela poderia falar assim ,minha querida minha perereca é original não da shoppe",UCGYd-KRwmxMp3rCkHVDccMQ,http://www.youtube.com/@diegoaugusto6598,1,UgxFvgoBb4Ky7dpNAgl4AaABAg,@MBLiveTV
UgxFvgoBb4Ky7dpNAgl4AaABAg.A4U8weAq6z1A4Vf5JyO9Tm,,1,"2024-06-10 11:36:57",@diegoaugusto6598,"​@@verdadedolorida-nf4ff mas esse todo mundo não é a justiça kkkkkk , o Rena tá certo em tomar cuidado com esse tema Se eu fosse a deputada aí ,respondia assim o trans,minha perereca é original,não é da shoppe kkkl",UCGYd-KRwmxMp3rCkHVDccMQ,http://www.youtube.com/@diegoaugusto6598,1,UgxFvgoBb4Ky7dpNAgl4AaABAg,@MBLiveTV
UgxFvgoBb4Ky7dpNAgl4AaABAg.A4U8weAq6z1A4VsBJW5y6a,,0,"2024-06-10 13:31:22",@verdadedolorida-nf4ff,"@@diegoaugusto6598 é foda, n dá pra falar a verdade atualmente",UCspJi-cll2485xqTGRzflfg,http://www.youtube.com/@verdadedolorida-nf4ff,1,UgxFvgoBb4Ky7dpNAgl4AaABAg,@MBLiveTV
UgxFvgoBb4Ky7dpNAgl4AaABAg.A4U8weAq6z1A4b7mJOipU4,,1,"2024-06-12 23:51:48",@Alladin-mh8qv,"XANDÃO ARRANCOU AS BOLAS DO BOLSONARO. VIROU UMA MULA EUNUCO!! KKKK AGORA VAI PREJUDICAR S.P. INDICANDO NUNES DO PMDB PARA AGRADAR O TEMER 💢",UCtYPFygS7X5SHeS9EQrxgGQ,http://www.youtube.com/@Alladin-mh8qv,1,UgxFvgoBb4Ky7dpNAgl4AaABAg,@MBLiveTV
UgxFvgoBb4Ky7dpNAgl4AaABAg.A4U8weAq6z1A4cYgHjElER,,0,"2024-06-13 13:06:09",@CERJO0,"99,56% movimento brasil luli fala de bolsonariu.... cabo os asusnto?",UCApTvMshoBJaYxWJ6anZAvQ,http://www.youtube.com/@CERJO0,1,UgxFvgoBb4Ky7dpNAgl4AaABAg,@MBLiveTV
UgxFvgoBb4Ky7dpNAgl4AaABAg.A4U8weAq6z1A4dNtVnP3rr,,0,"2024-06-13 20:51:05",@giovainelucena7850,"Quantos impeachmeant do presidente Lula voces já pediram?",UC4C1LHEdwPJGvC4yQQtsoHQ,http://www.youtube.com/@giovainelucena7850,1,UgxFvgoBb4Ky7dpNAgl4AaABAg,@MBLiveTV
UgxFvgoBb4Ky7dpNAgl4AaABAg.A4U8weAq6z1A4fDSz203Np,,0,"2024-06-14 13:58:25",@machistofranco7844,"Loxão a céu aberto",UCK4JnIGS_CHBT9RfvKqf7Bg,http://www.youtube.com/@machistofranco7844,1,UgxFvgoBb4Ky7dpNAgl4AaABAg,@MBLiveTV
UgxFvgoBb4Ky7dpNAgl4AaABAg.A4U8weAq6z1A57sVAaioAY,,0,"2024-06-26 02:23:41",@lucasjimenez3879,"no final do dia se fodem ae mulherada troxa não tem vez não é tipo corno manso kkkkkk 15:00",UCVrUIZl-3--cGd7Ta3Bmj-Q,http://www.youtube.com/@lucasjimenez3879,1,UgxFvgoBb4Ky7dpNAgl4AaABAg,@MBLiveTV
UgwMZkLFi0xHi8PlfgR4AaABAg,0,0,"2024-07-05 18:13:02",@guilhermeam761,"Eu me peegunto, como é possível existir um canal tão estupefatamente execrável, hediondo, falacioso e mentiroso? Não é possível que realmente existem pessoas que olham pra isso e concordem piamente com esse discurso. Realmente,a direita ataca no cerne de qualquer ser humano, aquilo que move o mundo, o medo, atraves de panico moral. Impressionante a manobra, e é patético ver tanta gente que cai nisso.",UC4Ze0OPPoxCiN4RhkB62I9A,http://www.youtube.com/@guilhermeam761,0,,
UgxPgKpYMg-tNWdopHh4AaABAg,0,0,"2024-07-05 18:12:22",@guilhermeam761,"Eu me peegunto, como é possível existir um canal tão estupefatamente execrável, hediondo, falacioso e mentiroso? Não é possível que realmente existem pessoas que olham pra isso e concordem piamente com esse discurso. Realmente,a direita ataca no cerne de qualquer ser humano, aquilo que move o mundo, o medo, atraves de panico moral. Impressionante a manobra, e é patético ver tanta gente que cai nisso.",UC4Ze0OPPoxCiN4RhkB62I9A,http://www.youtube.com/@guilhermeam761,0,,
Ugw0piIJF9-_Cpx6IF14AaABAg,0,1,"2024-06-30 00:06:26",@alexnaldo75,"Vcs fizeram ""de propósito"" na thumb para aperecer só o ""ERIK"". Ficou genial! 😆😆😁😁😁",UCEfFiEI--kCCucPAu04jyrw,http://www.youtube.com/@alexnaldo75,0,,
UgxnBbne1ef7qi87CXd4AaABAg,0,0,"2024-06-20 17:24:29",@focanopiano,"Alguém já se perguntou por que uma ativista dos movimentos negro e LGBTQIABCDEFG.... adotou nome de origem escandinava e sobrenome de origem inglesa? Alguém me explica por que uma mulher trans preta escolheu usar nome e sobrenome de branco colonizador?",UCqKRq1-TRgsavGj1mt3F_MA,http://www.youtube.com/@focanopiano,0,,
UgwUUan6b4UVrEO6TRB4AaABAg,0,0,"2024-06-20 14:34:08",@sen_criatividad0716,"eu acho engraçado essa narrativa do brasil ser o pais que mais mata lgbt no mundo... ÓBVIO, estamos em um país extremamente violento em que essa população é bastante expressiva, ponto. se vc fazer uma conta básica, o número da população total que é morta por homicídio é de +- 40000 pegando a parcela da população que se considera LGBT (10%) segundo a ABGLT, era pro número de homicídios na média ser 4000 considerando que o Brasil é um país que, segundo esse pessoal, mata propositalmente LGBT""s, era pra margem estar bem maior do que a média né, ja que eles são "" cassados "" só que na realidade é 273... ou seja, desvia a atenção da real discursão, o brasil é um país extremamente perigoso, que em números absolutos mata demais, independente se tu é branco, preto, homem, mulher, hétero, gay ... desgraçando a vida do marginalizado e usando as minorias como manobra política... no final, Brasil vai continuar sendo Brasil",UCrzxKKPUED9q86RF663vOAw,http://www.youtube.com/@sen_criatividad0716,0,,
UgygknyaXdr7axYLQs14AaABAg,0,0,"2024-06-18 23:22:32",@rodrigomedfernandes,"Qual é o canal vermelho?",UC351hp-3SJC0vegtLV9pK8Q,http://www.youtube.com/@rodrigomedfernandes,0,,
UgwL1z087Xi2g_rXIZZ4AaABAg,0,0,"2024-06-18 13:17:02",@lucaspsouza,"Thumb genial. Colocou o nome dele/a atrás da foto pra cobrir o A e aparecer ""ERIK HILTON""",UCS2A8uQzDCmlU6hTbyWCdzw,http://www.youtube.com/@lucaspsouza,0,,
Ugzu2cJ-LgRENetdulB4AaABAg,0,0,"2024-06-17 17:58:41",@rickelmsantos551,"se aql gay qr resolver tudo na briga, só me chamar q eu nem penso 2 vezes em brigar contra ele",UCbgYvUtemghof7oLWN9H2QA,http://www.youtube.com/@rickelmsantos551,0,,
UgzOA-6GMWgieDYYi4p4AaABAg,0,0,"2024-06-17 17:31:30",@matheusleite7630,"Concorda c td renan ,so uma correcao pabllo vittar é drag ,é um personagem artistico ,musical, ele continua sendo homem depois quando tira a maquiagem a peruca e td,um homem gay q se monta de drag,q é uma performance ,agr se a performqnce é boa ou n ,ai ja é outra questao",UCYRX_p8Ovzkf_f99dDXfUsg,http://www.youtube.com/@matheusleite7630,0,,
UgzgIQQg4oYaq4mjPNJ4AaABAg,0,0,"2024-06-17 14:34:49",@lllleo,"Quem é esse cara que tá falando da Amanda?",UCQ1l7S02dnqs-brg0Gmhd4g,http://www.youtube.com/@lllleo,0,,
UgxhSmulsKhgZINRpy54AaABAg,0,0,"2024-06-16 15:14:40",@canalqyalker,"cara fico bolado fui na onda do mbloide de votar nulo e agora estou vendo os preços do alimento ficarem mais caro que a do governo bozo, fora as taxações. Nunca mais ouço grupinho irrelevante namoral, cheio de odio pq fui na onda de vcs",UCRr0MRxVNCPs9QPeEyDFqcg,http://www.youtube.com/@canalqyalker,0,,
UgyaU92D7C55TB7MmEp4AaABAg,0,0,"2024-06-16 15:12:50",@filipenastro7789,"Primeiro que Erika Hilton é Pablo Vitar são diferentes, trans e drag Queens...isso já mostra uma falta de estudos sobre o assunto ...segundo que mostra vídeos apelativos como homens heteros sem estudo nenhum conhecimento e cheio de preconceito daria, votei no Kim uma vez por acreditar nos conceitos de liberalismo, como gay nunca mais voto em ninguém...",UCnUCfIgzJSU8m9XWAG5InXA,http://www.youtube.com/@filipenastro7789,0,,
UgyZ6qBtJDYMQZO7pUd4AaABAg,0,0,"2024-06-16 14:43:55",@relampagomatheus6924,"Fica esperto: ela é ele...😂",UCoDOEvE3IhKaggvleuzJdCg,http://www.youtube.com/@relampagomatheus6924,0,,
Ugyh2cx8Xt54yX6B5014AaABAg,0,0,"2024-06-16 05:16:05",@mateusramalho9083,"Galere do amor",UCiwFj1iZLnGIfN6N3JQDW6g,http://www.youtube.com/@mateusramalho9083,0,,
UgwUgBbzBn1oaT5EGsl4AaABAg,0,0,"2024-06-16 00:14:21",@awesleyjazzblues,"Renan fala e se expressa muito bem! Consegue expor suas ideias com clareza.",UC1jYALUsy53l3vAQx_6mohQ,http://www.youtube.com/@awesleyjazzblues,0,,
UgyylDylCyyUahRaitl4AaABAg,0,0,"2024-06-15 22:53:32",@amilcarpinheiro9663,"O algoritmo está boicotando vcs. Reclamem com a plataforma",UCGin3XPngySe2aSpiGHDOqw,http://www.youtube.com/@amilcarpinheiro9663,0,,
Ugx7NglhXCF7-CBOnB14AaABAg,0,0,"2024-06-15 18:36:34",@alinescherer2443,"Sou mulher, e concordo com tudo o que o Renan disse no vídeo. Nós mulheres precisamos acordar, pois vamos perder nosso lugar na sociedade!",UCuoqKQa7qTSBT6efUZgIlOg,http://www.youtube.com/@alinescherer2443,0,,
Ugw6zYQIPuUSsa1jlVh4AaABAg,0,0,"2024-06-14 19:31:13",@williannascimento9824,"Parabéns ai pra quem vota e apoia ""ela""...",UCSVz3qzb-71Te70uE5J4f3A,http://www.youtube.com/@williannascimento9824,0,,
UgxUW1OTOVM5Lnvo6ch4AaABAg,0,0,"2024-06-14 18:56:54",@cardosodiegomoreira,"Incitação à violência não é crime?",UCkk3uHrF3H8Fi7XKJD4YC8g,http://www.youtube.com/@cardosodiegomoreira,0,,
Ugx1A13XzKRwAl0_O-94AaABAg,0,0,"2024-06-14 18:33:03",@CopasMatrizes,"SAO DOENTES MENTAIS E FIM DE PAPO.",UCvQ7Mph3Z7RjXy0hMwbpS_g,http://www.youtube.com/@CopasMatrizes,0,,
Ugz5tsIeI99-SW2P0bV4AaABAg,0,1,"2024-06-14 18:05:39",@danone987,"Melhor vídeo do MBL em muito tempo!",UCHozXjYzJeXXjAPlCDVO3lA,http://www.youtube.com/@danone987,0,,
UgyMKOx7oyVJ2Tp9JbZ4AaABAg,0,0,"2024-06-14 17:31:31",@eronfire,"Se eu que sou gay já estou de saco cheio dessa militância imagino que não é. A Erika Hilton está sendo oprimida desfilando na Fashion week e ganhando mais de 30mil por mês. Simplesmente ela usa a sexualidade pra ganhar votos e manter os privilégios.",UCvgZNbrwBVczvyJKFIAD5dw,http://www.youtube.com/@eronfire,0,,
UgwvH0VQBZ6y85ywscF4AaABAg,0,0,"2024-06-14 14:18:30",@sergiodossantossilva4870,"O cara que quer resolver no soco, no primeiro soco cai e pede indenização!!",UCnhq5jHwG76Ph7H3kjtWwBA,http://www.youtube.com/@sergiodossantossilva4870,0,,
UgyQPDP068fN_7lkMLx4AaABAg,0,0,"2024-06-14 13:58:00",@machistofranco7844,"Chama o posto Ipiranga que resolve de novo",UCK4JnIGS_CHBT9RfvKqf7Bg,http://www.youtube.com/@machistofranco7844,0,,
UgylsEeTFRFtIN2kn2x4AaABAg,0,1,"2024-06-14 12:49:28",@danielledejesusgallo2314,"Parabéns pelo novo quadro, está chegando muitas pessoas por aqui , e é bem legal esclarecer como o movimento pensa. Adoreiiiii",UCGcHKOBbjS04rkNbqD2I0BA,http://www.youtube.com/@danielledejesusgallo2314,0,,
Ugx5BGVnRO8UhCz4Vd54AaABAg,0,0,"2024-06-14 12:24:14",@golaovivo309,"Este ser artificial tem odio do que ela nunca será uma mulher biologica",UChWVfmlk_9Qhdfdm8kiRGag,http://www.youtube.com/@golaovivo309,0,,
UgyDRKQAEcjBbakln-l4AaABAg,0,0,"2024-06-14 10:38:15",@polfachini6489,"Vmo resolver as coisas no soco com o veadinho 😂",UCgU7GnmFaurChceydIEMXxw,http://www.youtube.com/@polfachini6489,0,,
UgwVmNoJteRlQXP1gwl4AaABAg,0,0,"2024-06-14 10:15:42",@polfachini6489,"brasileiro..o povo q elege travesti.",UCgU7GnmFaurChceydIEMXxw,http://www.youtube.com/@polfachini6489,0,,
UgzuZ8GOYP8cfxqv7ZB4AaABAg,0,0,"2024-06-14 05:23:49",@kaninobull3481,"Gostei e muito da sua observação....achei que não existia alguém que pensasse como eu....",UCjoshzK0ALEz1fvY44jdTuQ,http://www.youtube.com/@kaninobull3481,0,,
UgxD_iIIRcDMvefiyAd4AaABAg,0,1,"2024-06-14 05:12:58",@edgardbueno827,"Analise perfeita !",UCnPOyEyP4lz0ierYGbz5HrQ,http://www.youtube.com/@edgardbueno827,0,,
UgyfCweY9ewDn3NkkZ14AaABAg,0,0,"2024-06-14 01:55:41",@williambaptista7938,"Boyceta é foda kkkkk",UC21ZgM2W50_DG8mpiiWR9JQ,http://www.youtube.com/@williambaptista7938,0,,
Ugxfa0m5xg0aOMNbiSV4AaABAg,0,0,"2024-06-14 00:49:52",@helioobianchi,"baixos e desonestos como sempre. e não conseguiu disfarçar a transfobia na forma de se referir aos trans",UCEW3YsVMWsIkhssHUrCRa6Q,http://www.youtube.com/@helioobianchi,0,,
UgxlwyzjdAmonDKBP8J4AaABAg,0,0,"2024-06-13 20:31:57",@AndersonVencceslau,"Futura presidente do Brasil Erica Hillton🌈🤫 a família tradicional de hipócritas 💩 q lutem. E os falsos evangélicos q se ajoelhem mais nas suas igrejas q tão mais suja q pau de galinheiros.",UCu9Y0z5h7FrcYw3JU7ESeTA,http://www.youtube.com/@AndersonVencceslau,0,,
UgxPr0TnSTroVjHqoBV4AaABAg,0,0,"2024-06-13 19:33:46",@joaopaulooliveiracosta6605,"Gente o movimento LGBT e movimento feministas são terroristas, assim como o Hamas, concepção de terrorismo é aquele que atenta contra os valores cívicos e da liberdade dos outros, o movimento feminista e LGBT são a mesma coisa do hamas e Isis e etc",UCTQDAPaaaiXOOk7YD2Le-mw,http://www.youtube.com/@joaopaulooliveiracosta6605,0,,
UgxxtE-GMbShx2q7Yft4AaABAg,0,0,"2024-06-13 19:31:51",@paolomorelli9613,"Sim a PL 478/2007 e  PL 1904/2024 pelo direito do nascituro",UCAG6oyvzvq8HA_FsmaAxMfA,http://www.youtube.com/@paolomorelli9613,0,,
UgxO_fo3NL7droojqSB4AaABAg,0,0,"2024-06-13 18:54:43",@Maria-hf8hx,"Gabinete do ódio do PT com dinheiro público",UCOMKwZJ_25SCCKjGBOSa1Vw,http://www.youtube.com/@Maria-hf8hx,0,,
UgwkFwVwvQ78prWiqzt4AaABAg,0,0,"2024-06-13 17:21:17",@herbertberaldo4876,"É simplesmente um lixo!!",UCE74-3TKu9K57apGaGycKOA,http://www.youtube.com/@herbertberaldo4876,0,,
Ugyof5vUIGf2wihaUYZ4AaABAg,0,0,"2024-06-13 16:17:57",@charlesromulosalazarmoreir4704,"Que pessoa inutil, tá loko.",UCbFsRjy2J41KdXQaJXxZSJw,http://www.youtube.com/@charlesromulosalazarmoreir4704,0,,
UgwivzmlgP85hRxMW8N4AaABAg,0,0,"2024-06-13 15:17:44",@luandedeus1,"A “direita” é extremamente limitada e burra, baseando-se em mitologia bíblica e nao em ciência. Erika Hilton coloca vcs no chão numa eventual discussão. Vcs tem medo de figuras como ela.",UCJmTz2PQXXESh8dnhYl3NGw,http://www.youtube.com/@luandedeus1,0,,
UgyAI0Zxk8oVVT3KDKV4AaABAg,0,0,"2024-06-13 15:15:38",@luandedeus1,"É inegável que Erika é infinitamente mais bonita que essa deputada cafona com florzinha na cabeça.",UCJmTz2PQXXESh8dnhYl3NGw,http://www.youtube.com/@luandedeus1,0,,
Ugw1eh0Q1YnCrNb6A_h4AaABAg,0,0,"2024-06-13 15:14:03",@tecngen,Matrix😂,UCY1xyHJD7KBe_vUmNcfO8EQ,http://www.youtube.com/@tecngen,0,,
UgxgE9hoFbw3lUQH-CJ4AaABAg,0,0,"2024-06-13 15:13:25",@luandedeus1,"É mentira que mulheres trans são inimigas das mulheres biológicas. Vc tirou essa informação de onde?",UCJmTz2PQXXESh8dnhYl3NGw,http://www.youtube.com/@luandedeus1,0,,
UgzUoQhB40WaO_7FsvR4AaABAg,0,2,"2024-06-13 11:34:21",@pegasusfx6162,"Caralho, que exposed. Lindo video!",UCBhf5U-FF_3nwEEGQtjkiYw,http://www.youtube.com/@pegasusfx6162,0,,
UgynQD2cDe-aJEHPM3t4AaABAg,0,3,"2024-06-12 21:39:16",@joselucaslemosdasilvalemos1709,"Eu gostaria que as mulheres defendessem mais a si mesmas, só vejo homem defendendo as mulheres, usando o exemplo da cena dessa semana, enquanto Hérica Hilton humilhava, ofendia e desqualificava de maneira pessoal chamando a outra deputada de feia, mal vestida e ultrapassada as demais mulheres da sala RIAM, apenas um homem não achou graça nenhuma na situação com apenas uma frase colocou derrubou a arrogância de quem ofendia e elevou a alto estima de era ofendida, mais tarde vi uma apresentadora do uol falar que o Nícolas ofendeu de maneira homofóbica a Hérica omitindo o fato da mesma está ofendendo de maneira baixa uma outra deputada e o Nicolas falou o que falou para defender essa deputada. Enfim, deveriam ser as próprias mulheres a estarem da linha de frente na defesa de si mesmas mas não vejo isso.",UCLEnt5SF6M0YCw2H49aQTlA,http://www.youtube.com/@joselucaslemosdasilvalemos1709,0,,
Ugz1M62HwrdVz47zK-94AaABAg,0,2,"2024-06-12 17:32:58",@maxlaurentino9261,"O bom é que na capa do vídeo, a foto da ""moça"" aparece cobrindo algumas letras formando o nome: Erik Ilton. O editor está de parabéns!",UCOZx5Td5UutKZ3Bep8xlRVA,http://www.youtube.com/@maxlaurentino9261,0,,
UgyaPfHkHIgit19oRrp4AaABAg,0,1,"2024-06-12 14:06:47",@alexlima3141,"A impressão que dá é que alguns homens ficaram com raiva das mulheres e resolveram ser trans como forma de vingança E sim a maioria dos trans odeiam pessoas do gênero original seja homens ou mulheres E a Julia Zanatta além de bonita é uma mulher original ao contrário da Erika Hilton",UC7Mupy_sQtQtSEXA9shRQKw,http://www.youtube.com/@alexlima3141,0,,
Ugy-j8EwoKNOtEnVFX54AaABAg,0,0,"2024-06-12 13:59:55",@fernandaeduarda5101,"O movimento gay está tomando o lugar das mulheres.",UCmsnrkOSNhWN5_5nkUKisxg,http://www.youtube.com/@fernandaeduarda5101,0,,
UgxL3Z0kXCJ-iu8PJDh4AaABAg,0,0,"2024-06-12 13:55:34",@brothers_gamers254,"por que quando o homem branco e cis se sente ameaçado ele fala tanta merda? MDS",UCUQHnAoOQnhsXwkeruHLueg,http://www.youtube.com/@brothers_gamers254,0,,
UgwDo8EboR2_DQy10fJ4AaABAg,0,1,"2024-06-12 12:30:00",@afrovocalista5752,"Falou muito, e muita merda",UC9AoA8noARlw75VEKjUMzsw,http://www.youtube.com/@afrovocalista5752,0,,
UgzdQp42rmmjuHTJYvJ4AaABAg,1,0,"2024-06-12 02:16:31",@valerialourdes1849,"Isso é incrível e muito, muito louco. Que mundo é esse! Essa Érica Hilton está ficando louca? Para mim, isso é inveja. Bom!ela ou ele, sei lá! Vai acabar num manicômio!",UC2aWgY2vYjvYhB0r6iCBTDw,http://www.youtube.com/@valerialourdes1849,0,,
UgzdQp42rmmjuHTJYvJ4AaABAg.A4ZoYM58QFzA4_i5bRXVBA,,0,"2024-06-12 10:39:24",@geoed1000,"Kkkkk calma tiazinha, ela é a melhor deputada que temos",UC9BG-srOzJAtCCYvl9oAWeQ,http://www.youtube.com/@geoed1000,1,UgzdQp42rmmjuHTJYvJ4AaABAg,@valerialourdes1849
Ugy3qa1oa8WRxiYQIhN4AaABAg,1,0,"2024-06-12 02:00:37",@PauloHenriqueBarbosaDeLimaMana,"Essa é a turma do amor , eles podem tudo.Agora fala um aí para essa galera para vocês verem o que acontece.",UCWizjtod-KdXDVb7yiV4KVA,http://www.youtube.com/@PauloHenriqueBarbosaDeLimaMana,0,,
Ugy3qa1oa8WRxiYQIhN4AaABAg.A4ZmixUa1ZWA4_i9546evO,,0,"2024-06-12 10:39:53",@geoed1000,"Kkkkkk a turminha do amor e da lacração é o MBL KKKKKK",UC9BG-srOzJAtCCYvl9oAWeQ,http://www.youtube.com/@geoed1000,1,Ugy3qa1oa8WRxiYQIhN4AaABAg,@PauloHenriqueBarbosaDeLimaMana
Ugyykcvk2VdbZDjVS2p4AaABAg,0,0,"2024-06-12 01:40:59",@Gokupm-xt5jh,"e essa roupa de carteiro",UClnBAhRWbKK-0F27tbaHtSA,http://www.youtube.com/@Gokupm-xt5jh,0,,
UgwiFXnbiC5MRyYWcDd4AaABAg,0,0,"2024-06-11 23:59:37",@user-ui1nb1ij5x,"Há um perfil no Instagram do Matheus de Souza, estudante de história, que apesar de ser de esquerda, faz um trabalho incrível na crítica dos movimentos identitários. O cara é muito foda!",UCzS1lo9lvIlPQDmwA8IMJgA,http://www.youtube.com/@user-ui1nb1ij5x,0,,
UgynMNh2oWYk0BOgw4V4AaABAg,0,0,"2024-06-11 23:44:55",@user-ui1nb1ij5x,"Mulher de gavetão kkkk",UCzS1lo9lvIlPQDmwA8IMJgA,http://www.youtube.com/@user-ui1nb1ij5x,0,,
UgzohLp19sXm_7Q2cFd4AaABAg,0,0,"2024-06-11 23:36:23",@JuniorNC750,"""Canal vermelho"" só falta a foice e o martelo!",UCxgLkeWp8HJe-GGIo1mScrQ,http://www.youtube.com/@JuniorNC750,0,,
UgzDXf-WzVxYtCulGWh4AaABAg,0,0,"2024-06-11 23:19:08",@mauchoamusic,"Paris Hilton e Erika Hilton entram em um bar...",UCy8f2nW4ZO2fGU1KtE3vuEw,http://www.youtube.com/@mauchoamusic,0,,
Ugyd6q8EjJtoAIxtuLt4AaABAg,0,0,"2024-06-11 22:23:34",@rotapeladireita7981,Admitam,UCOqtYJQf8ESv0PQECI94QIQ,http://www.youtube.com/@rotapeladireita7981,0,,
Ugx2n6Z9o9L3lgQy0-Z4AaABAg,0,0,"2024-06-11 21:46:25",@LC.Xavier,"O país está cada vez pior e o povo cego",UC71GCgqGX4XEdUcMRSiOIUQ,http://www.youtube.com/@LC.Xavier,0,,
Ugyeun4xeUzy48Q_SAp4AaABAg,0,0,"2024-06-11 20:56:20",@GustavoSilva-xg5tt,"O foda é haver um vídeo com o título ""o que o mbl pensa"" sendo que esses imbecis são acéfalos e não pensam porra nenhuma.",UCOtxUfsMQj40_oJJnPJ9joQ,http://www.youtube.com/@GustavoSilva-xg5tt,0,,
UgzpO0F3QB1Wl8uRZj94AaABAg,0,1,"2024-06-11 18:00:50",@lucianatrajano1005,"É vdd Renan. Vc falou só vdds, estão querendo banir as mulheres do mapa.😢😢😢",UCKFfapDtroSvrai1MtPDB9w,http://www.youtube.com/@lucianatrajano1005,0,,
UgxUAzJ46MzfJzkGMOV4AaABAg,0,0,"2024-06-11 17:28:42",@julioferreira8692,"ERIKA HILTON é mulher? Ouvindo ela falar e observando a cara(sim, cara!) me pareceu qualquer outra coisa, menos mulher.",UCyMNFKA0Pw0LXHrhm46bAKg,http://www.youtube.com/@julioferreira8692,0,,
Ugy4RgO6A94322X0iCV4AaABAg,0,0,"2024-06-11 16:56:44",@YuriLelisRafael,"Algum apoiador da deputada Julia sabe me explicar por que ela não usou a sua tiara de flores quando entrou no parlamento europeu?",UCdKAmFhQHU890gNE12EvJQQ,http://www.youtube.com/@YuriLelisRafael,0,,
Ugx2afJPnECKlyJp3j54AaABAg,0,0,"2024-06-11 16:51:16",@YuriLelisRafael,"Achei que iam comentar sobre a atuação política da deputada, e não fazer um vídeo apenas com ataques transfóbicos à identidade de gênero da deputada. Se as únicas ""críticas"" à deputada são relativas a sua identidade de gênero é sinal que ela está sendo uma parlamentar exemplar.",UCdKAmFhQHU890gNE12EvJQQ,http://www.youtube.com/@YuriLelisRafael,0,,
UgwwMcDB7r-hwuxrW-h4AaABAg,0,1,"2024-06-11 16:48:37",@YuriLelisRafael,"Julia Zanatta não é uma mulher, é uma protonazista",UCdKAmFhQHU890gNE12EvJQQ,http://www.youtube.com/@YuriLelisRafael,0,,
Ugy7ZqWDKw_5i247d4R4AaABAg,0,0,"2024-06-11 16:39:29",@douglasguilhermebarboza4524,"Excelente análise, mais uma vez! Infelizmente o que esse movimento mais busca é destruição da masculinidade e da feminilidade como características inerentes aos gêneros.",UCPWL6OQpyfwmJPs2tA9HOBg,http://www.youtube.com/@douglasguilhermebarboza4524,0,,
UgzQGxeSpQXABUDosmV4AaABAg,0,0,"2024-06-11 15:57:34",@athar8151,"É, o pedófilo drogado do Renan não cansa de passar vergonha",UCAM2d7iC7ooMKEruvGI-tZA,http://www.youtube.com/@athar8151,0,,
